2022,5,26,13,45,0,1130,
2022,5,26,13,46,0,1073,
2022,5,26,13,47,0,1015,
2022,5,26,13,48,0,996,
2022,5,26,13,49,0,920,
2022,5,26,13,50,0,882,
2022,5,26,13,51,0,901,
2022,5,26,13,52,0,862,
2022,5,26,13,53,0,786,
2022,5,26,13,54,0,786,
2022,5,26,13,55,0,748,
2022,5,26,13,56,0,767,
2022,5,26,13,57,0,710,
2022,5,26,13,58,0,652,
2022,5,26,13,59,0,671,
2022,5,26,14,0,0,614,
2022,5,26,14,1,0,557,
2022,5,26,14,2,0,557,
2022,5,26,14,3,0,538,
2022,5,26,14,4,0,557,
2022,5,26,14,5,0,488,
2022,5,26,14,6,0,488,
2022,5,26,14,7,0,452,
2022,5,26,14,8,0,488,
2022,5,26,14,9,0,488,
2022,5,26,14,10,0,452,
2022,5,26,14,11,0,476,
2022,5,26,14,12,0,476,
2022,5,26,14,13,0,441,
2022,5,26,14,14,0,417,
2022,5,26,14,15,0,394,
2022,5,26,14,16,0,417,
2022,5,26,14,17,0,417,
2022,5,26,14,18,0,371,
2022,5,26,14,19,0,394,
2022,5,26,14,20,0,359,
2022,5,26,14,21,0,382,
2022,5,26,14,22,0,371,
2022,5,26,14,23,0,359,
2022,5,26,14,24,0,371,
2022,5,26,14,25,0,359,
2022,5,26,14,26,0,406,
2022,5,26,14,27,0,1741,
2022,5,26,14,28,0,2581,
2022,5,26,14,29,0,2467,
2022,5,26,14,30,0,2352,
2022,5,26,14,31,0,2219,
2022,5,26,14,32,0,2142,
2022,5,26,14,33,0,2104,
2022,5,26,14,34,0,1894,
2022,5,26,14,35,0,1913,
2022,5,26,14,36,0,1798,
2022,5,26,14,37,0,1684,
2022,5,26,14,38,0,1665,
2022,5,26,14,39,0,1588,
2022,5,26,14,40,0,1493,
2022,5,26,14,41,0,1474,
2022,5,26,14,42,0,1378,
2022,5,26,14,43,0,1321,
2022,5,26,14,44,0,1340,
2022,5,26,14,45,0,1244,
2022,5,26,14,46,0,1206,
2022,5,26,14,47,0,1149,
2022,5,26,14,48,0,1168,
2022,5,26,14,49,0,1092,
2022,5,26,14,50,0,1073,
2022,5,26,14,51,0,958,
2022,5,26,14,52,0,958,
2022,5,26,14,53,0,843,
2022,5,26,14,54,0,805,
2022,5,26,14,55,0,786,
2022,5,26,14,56,0,786,
2022,5,26,14,57,0,748,
2022,5,26,14,58,0,729,
2022,5,26,14,59,0,767,
2022,5,26,15,0,0,633,
2022,5,26,15,1,0,691,
2022,5,26,15,2,0,595,
2022,5,26,15,3,0,595,
2022,5,26,15,4,0,614,
2022,5,26,15,5,0,595,
2022,5,26,15,6,0,519,
2022,5,26,15,7,0,519,
2022,5,26,15,8,0,499,
2022,5,26,15,9,0,499,
2022,5,26,15,10,0,499,
2022,5,26,15,11,0,464,
2022,5,26,15,12,0,476,
2022,5,26,15,13,0,464,
2022,5,26,15,14,0,452,
2022,5,26,15,15,0,452,
2022,5,26,15,16,0,429,
2022,5,26,15,17,0,417,
2022,5,26,15,18,0,394,
2022,5,26,15,19,0,406,
2022,5,26,15,20,0,441,
2022,5,26,15,21,0,382,
2022,5,26,15,22,0,406,
2022,5,26,15,23,0,371,
2022,5,26,15,24,0,394,
2022,5,26,15,25,0,371,
2022,5,26,15,26,0,371,
2022,5,26,15,27,0,1550,
2022,5,26,15,28,0,2696,
2022,5,26,15,29,0,2486,
2022,5,26,15,30,0,2410,
2022,5,26,15,31,0,2352,
2022,5,26,15,32,0,2199,
2022,5,26,15,33,0,2047,
2022,5,26,15,34,0,1951,
2022,5,26,15,35,0,1894,
2022,5,26,15,36,0,1817,
2022,5,26,15,37,0,1779,
2022,5,26,15,38,0,1665,
2022,5,26,15,39,0,1646,
2022,5,26,15,40,0,1569,
2022,5,26,15,41,0,1531,
2022,5,26,15,42,0,1435,
2022,5,26,15,43,0,1340,
2022,5,26,15,44,0,1359,
2022,5,26,15,45,0,1264,
2022,5,26,15,46,0,1264,
2022,5,26,15,47,0,1206,
2022,5,26,15,48,0,1111,
2022,5,26,15,49,0,1073,
2022,5,26,15,50,0,1015,
2022,5,26,15,51,0,1053,
2022,5,26,15,52,0,939,
2022,5,26,15,53,0,939,
2022,5,26,15,54,0,862,
2022,5,26,15,55,0,882,
2022,5,26,15,56,0,805,
2022,5,26,15,57,0,805,
2022,5,26,15,58,0,748,
2022,5,26,15,59,0,767,
2022,5,26,16,0,0,729,
2022,5,26,16,1,0,691,
2022,5,26,16,2,0,710,
2022,5,26,16,3,0,652,
2022,5,26,16,4,0,576,
2022,5,26,16,5,0,557,
2022,5,26,16,6,0,614,
2022,5,26,16,7,0,557,
2022,5,26,16,8,0,538,
2022,5,26,16,9,0,576,
2022,5,26,16,10,0,464,
2022,5,26,16,11,0,499,
2022,5,26,16,12,0,476,
2022,5,26,16,13,0,499,
2022,5,26,16,14,0,441,
2022,5,26,16,15,0,452,
2022,5,26,16,16,0,441,
2022,5,26,16,17,0,452,
2022,5,26,16,18,0,452,
2022,5,26,16,19,0,441,
2022,5,26,16,20,0,429,
2022,5,26,16,21,0,429,
2022,5,26,16,22,0,406,
2022,5,26,16,23,0,417,
2022,5,26,16,24,0,394,
2022,5,26,16,25,0,394,
2022,5,26,16,26,0,359,
2022,5,26,16,27,0,1493,
2022,5,26,16,28,0,2715,
2022,5,26,16,29,0,2581,
2022,5,26,16,30,0,2448,
2022,5,26,16,31,0,2276,
2022,5,26,16,32,0,2238,
2022,5,26,16,33,0,2066,
2022,5,26,16,34,0,1989,
2022,5,26,16,35,0,1951,
2022,5,26,16,36,0,1856,
2022,5,26,16,37,0,1741,
2022,5,26,16,38,0,1684,
2022,5,26,16,39,0,1665,
2022,5,26,16,40,0,1626,
2022,5,26,16,41,0,1512,
2022,5,26,16,42,0,1435,
2022,5,26,16,43,0,1397,
2022,5,26,16,44,0,1264,
2022,5,26,16,45,0,1302,
2022,5,26,16,46,0,1187,
2022,5,26,16,47,0,1187,
2022,5,26,16,48,0,1187,
2022,5,26,16,49,0,1111,
2022,5,26,16,50,0,1073,
2022,5,26,16,51,0,996,
2022,5,26,16,52,0,977,
2022,5,26,16,53,0,920,
2022,5,26,16,54,0,901,
2022,5,26,16,55,0,843,
2022,5,26,16,56,0,882,
2022,5,26,16,57,0,786,
2022,5,26,16,58,0,767,
2022,5,26,16,59,0,786,
2022,5,26,17,0,0,729,
2022,5,26,17,1,0,691,
2022,5,26,17,2,0,671,
2022,5,26,17,3,0,691,
2022,5,26,17,4,0,538,
2022,5,26,17,5,0,614,
2022,5,26,17,6,0,614,
2022,5,26,17,7,0,557,
2022,5,26,17,8,0,576,
2022,5,26,17,9,0,538,
2022,5,26,17,10,0,538,
2022,5,26,17,11,0,499,
2022,5,26,17,12,0,476,
2022,5,26,17,13,0,499,
2022,5,26,17,14,0,499,
2022,5,26,17,15,0,464,
2022,5,26,17,16,0,452,
2022,5,26,17,17,0,417,
2022,5,26,17,18,0,441,
2022,5,26,17,19,0,429,
2022,5,26,17,20,0,441,
2022,5,26,17,21,0,417,
2022,5,26,17,22,0,394,
2022,5,26,17,23,0,382,
2022,5,26,17,24,0,394,
2022,5,26,17,25,0,394,
2022,5,26,17,26,0,417,
2022,5,26,17,27,0,1340,
2022,5,26,17,28,0,2639,
2022,5,26,17,29,0,2505,
2022,5,26,17,30,0,2448,
2022,5,26,17,31,0,2295,
2022,5,26,17,32,0,2219,
2022,5,26,17,33,0,2123,
2022,5,26,17,34,0,1989,
2022,5,26,17,35,0,1951,
2022,5,26,17,36,0,1837,
2022,5,26,17,37,0,1779,
2022,5,26,17,38,0,1722,
2022,5,26,17,39,0,1588,
2022,5,26,17,40,0,1569,
2022,5,26,17,41,0,1493,
2022,5,26,17,42,0,1455,
2022,5,26,17,43,0,1416,
2022,5,26,17,44,0,1283,
2022,5,26,17,45,0,1283,
2022,5,26,17,46,0,1244,
2022,5,26,17,47,0,1206,
2022,5,26,17,48,0,1111,
2022,5,26,17,49,0,1092,
2022,5,26,17,50,0,1053,
2022,5,26,17,51,0,1034,
2022,5,26,17,52,0,977,
2022,5,26,17,53,0,920,
2022,5,26,17,54,0,920,
2022,5,26,17,55,0,882,
2022,5,26,17,56,0,805,
2022,5,26,17,57,0,786,
2022,5,26,17,58,0,767,
2022,5,26,17,59,0,786,
2022,5,26,18,0,0,710,
2022,5,26,18,1,0,652,
2022,5,26,18,2,0,671,
2022,5,26,18,3,0,633,
2022,5,26,18,4,0,595,
2022,5,26,18,5,0,614,
2022,5,26,18,6,0,576,
2022,5,26,18,7,0,557,
2022,5,26,18,8,0,519,
2022,5,26,18,9,0,519,
2022,5,26,18,10,0,519,
2022,5,26,18,11,0,499,
2022,5,26,18,12,0,476,
2022,5,26,18,13,0,476,
2022,5,26,18,14,0,452,
2022,5,26,18,15,0,417,
2022,5,26,18,16,0,452,
2022,5,26,18,17,0,429,
2022,5,26,18,18,0,417,
2022,5,26,18,19,0,441,
2022,5,26,18,20,0,417,
2022,5,26,18,21,0,406,
2022,5,26,18,22,0,382,
2022,5,26,18,23,0,406,
2022,5,26,18,24,0,382,
2022,5,26,18,25,0,382,
2022,5,26,18,26,0,382,
2022,5,26,18,27,0,1206,
2022,5,26,18,28,0,2562,
2022,5,26,18,29,0,2543,
2022,5,26,18,30,0,2390,
2022,5,26,18,31,0,2276,
2022,5,26,18,32,0,2180,
2022,5,26,18,33,0,2066,
2022,5,26,18,34,0,1970,
2022,5,26,18,35,0,1856,
2022,5,26,18,36,0,1779,
2022,5,26,18,37,0,1741,
2022,5,26,18,38,0,1665,
2022,5,26,18,39,0,1646,
2022,5,26,18,40,0,1531,
2022,5,26,18,41,0,1435,
2022,5,26,18,42,0,1455,
2022,5,26,18,43,0,1283,
2022,5,26,18,44,0,1283,
2022,5,26,18,45,0,1302,
2022,5,26,18,46,0,1244,
2022,5,26,18,47,0,1111,
2022,5,26,18,48,0,1130,
2022,5,26,18,49,0,1111,
2022,5,26,18,50,0,977,
2022,5,26,18,51,0,958,
2022,5,26,18,52,0,939,
2022,5,26,18,53,0,901,
2022,5,26,18,54,0,939,
2022,5,26,18,55,0,882,
2022,5,26,18,56,0,843,
2022,5,26,18,57,0,824,
2022,5,26,18,58,0,748,
2022,5,26,18,59,0,786,
2022,5,26,19,0,0,710,
2022,5,26,19,1,0,652,
2022,5,26,19,2,0,652,
2022,5,26,19,3,0,652,
2022,5,26,19,4,0,614,
2022,5,26,19,5,0,652,
2022,5,26,19,6,0,557,
2022,5,26,19,7,0,499,
2022,5,26,19,8,0,488,
2022,5,26,19,9,0,576,
2022,5,26,19,10,0,488,
2022,5,26,19,11,0,538,
2022,5,26,19,12,0,464,
2022,5,26,19,13,0,476,
2022,5,26,19,14,0,464,
2022,5,26,19,15,0,464,
2022,5,26,19,16,0,476,
2022,5,26,19,17,0,452,
2022,5,26,19,18,0,406,
2022,5,26,19,19,0,429,
2022,5,26,19,20,0,394,
2022,5,26,19,21,0,406,
2022,5,26,19,22,0,371,
2022,5,26,19,23,0,382,
2022,5,26,19,24,0,382,
2022,5,26,19,25,0,406,
2022,5,26,19,26,0,382,
2022,5,26,19,27,0,1034,
2022,5,26,19,28,0,2467,
2022,5,26,19,29,0,2505,
2022,5,26,19,30,0,2390,
2022,5,26,19,31,0,2238,
2022,5,26,19,32,0,2142,
2022,5,26,19,33,0,2066,
2022,5,26,19,34,0,2066,
2022,5,26,19,35,0,1856,
2022,5,26,19,36,0,1798,
2022,5,26,19,37,0,1741,
2022,5,26,19,38,0,1722,
2022,5,26,19,39,0,1626,
2022,5,26,19,40,0,1550,
2022,5,26,19,41,0,1455,
2022,5,26,19,42,0,1416,
2022,5,26,19,43,0,1359,
2022,5,26,19,44,0,1340,
2022,5,26,19,45,0,1283,
2022,5,26,19,46,0,1206,
2022,5,26,19,47,0,1225,
2022,5,26,19,48,0,1149,
2022,5,26,19,49,0,1092,
2022,5,26,19,50,0,1073,
2022,5,26,19,51,0,1015,
2022,5,26,19,52,0,958,
2022,5,26,19,53,0,882,
2022,5,26,19,54,0,920,
2022,5,26,19,55,0,862,
2022,5,26,19,56,0,862,
2022,5,26,19,57,0,786,
2022,5,26,19,58,0,824,
2022,5,26,19,59,0,805,
2022,5,26,20,0,0,748,
2022,5,26,20,1,0,710,
2022,5,26,20,2,0,671,
2022,5,26,20,3,0,633,
2022,5,26,20,4,0,652,
2022,5,26,20,5,0,557,
2022,5,26,20,6,0,633,
2022,5,26,20,7,0,595,
2022,5,26,20,8,0,538,
2022,5,26,20,9,0,557,
2022,5,26,20,10,0,557,
2022,5,26,20,11,0,499,
2022,5,26,20,12,0,488,
2022,5,26,20,13,0,476,
2022,5,26,20,14,0,476,
2022,5,26,20,15,0,464,
2022,5,26,20,16,0,464,
2022,5,26,20,17,0,464,
2022,5,26,20,18,0,452,
2022,5,26,20,19,0,394,
2022,5,26,20,20,0,429,
2022,5,26,20,21,0,417,
2022,5,26,20,22,0,417,
2022,5,26,20,23,0,371,
2022,5,26,20,24,0,417,
2022,5,26,20,25,0,394,
2022,5,26,20,26,0,382,
2022,5,26,20,27,0,958,
2022,5,26,20,28,0,2429,
2022,5,26,20,29,0,2524,
2022,5,26,20,30,0,2390,
2022,5,26,20,31,0,2276,
2022,5,26,20,32,0,2142,
2022,5,26,20,33,0,2104,
2022,5,26,20,34,0,2008,
2022,5,26,20,35,0,1875,
2022,5,26,20,36,0,1837,
2022,5,26,20,37,0,1760,
2022,5,26,20,38,0,1665,
2022,5,26,20,39,0,1665,
2022,5,26,20,40,0,1569,
2022,5,26,20,41,0,1474,
2022,5,26,20,42,0,1435,
2022,5,26,20,43,0,1397,
2022,5,26,20,44,0,1397,
2022,5,26,20,45,0,1283,
2022,5,26,20,46,0,1225,
2022,5,26,20,47,0,1149,
2022,5,26,20,48,0,1187,
2022,5,26,20,49,0,1073,
2022,5,26,20,50,0,1034,
2022,5,26,20,51,0,1073,
2022,5,26,20,52,0,996,
2022,5,26,20,53,0,920,
2022,5,26,20,54,0,920,
2022,5,26,20,55,0,958,
2022,5,26,20,56,0,862,
2022,5,26,20,57,0,805,
2022,5,26,20,58,0,786,
2022,5,26,20,59,0,729,
2022,5,26,21,0,0,748,
2022,5,26,21,1,0,691,
2022,5,26,21,2,0,710,
2022,5,26,21,3,0,652,
2022,5,26,21,4,0,652,
2022,5,26,21,5,0,614,
2022,5,26,21,6,0,633,
2022,5,26,21,7,0,614,
2022,5,26,21,8,0,557,
2022,5,26,21,9,0,557,
2022,5,26,21,10,0,488,
2022,5,26,21,11,0,499,
2022,5,26,21,12,0,488,
2022,5,26,21,13,0,499,
2022,5,26,21,14,0,464,
2022,5,26,21,15,0,488,
2022,5,26,21,16,0,441,
2022,5,26,21,17,0,429,
2022,5,26,21,18,0,417,
2022,5,26,21,19,0,464,
2022,5,26,21,20,0,406,
2022,5,26,21,21,0,406,
2022,5,26,21,22,0,406,
2022,5,26,21,23,0,394,
2022,5,26,21,24,0,417,
2022,5,26,21,25,0,371,
2022,5,26,21,26,0,382,
2022,5,27,8,33,0,0,
2022,5,27,8,34,0,499,
